SourceRow;WorkerID;RawPrefix;PrefixASCII;TailN;OriginalFilename;CalculatedFilename;Result;OriginalLen;CalculatedLen;FirstDiffPos;OriginalAtDiff;CalculatedAtDiff;Block1;Block2;Tail
319;2350000101;11;67;3;100J0K0M0H0H0H0H0I0H0I2Y2H2I2K2F2G2F2G2H2F2G0--0J0K0M1E0I0H0I651I;100J0K0M0H0H0H0H0I0H0I2Y2H2I2K2F2G2F2G2H2F2G0--0J0K0M1E0I0H0I651I;OK;65;65;;;;100J0K0M0H0H0H0H0I0H0I;2Y2H2I2K2F2G2F2G2H2F2G;0J0K0M1E0I0H0I651I
320;8200000101;11;67;2;100P0J0H0H0H0H0H0I0H0I2Y2N2H2F2G2F2G2F2G2F2G0--0P0J010I0H0I66060;100P0J0H0H0H0H0H0I0H0I2Y2N2H2F2G2F2G2F2G2F2G0--0P0J010I0H0I66060;OK;64;64;;;;100P0J0H0H0H0H0H0I0H0I;2Y2N2H2F2G2F2G2F2G2F2G;0P0J010I0H0I66060
321;9100000101;11;67;2;100Q0I0H0H0H0H0H0I0H0I2Y2O2G2F2G2F2G2F2G2F2G0--0Q0I010I0H0I66060;100Q0I0H0H0H0H0H0I0H0I2Y2O2G2F2G2F2G2F2G2F2G0--0Q0I010I0H0I66060;OK;64;64;;;;100Q0I0H0H0H0H0H0I0H0I;2Y2O2G2F2G2F2G2F2G2F2G;0Q0I010I0H0I66060
322;1370000101;12;68;3;110I0K0O0H0H0H0H0I0H0I302H2J2N2G2H2G2H2I2G2H0--0I0K0O1F0I0I0H651J;110I0K0O0H0H0H0H0I0H0I302H2J2N2G2H2G2H2I2G2H0--0I0K0O1F0I0I0H651J;OK;65;65;;;;110I0K0O0H0H0H0H0I0H0I;302H2J2N2G2H2G2H2I2G2H;0I0K0O1F0I0I0H651J
323;3800000101;12;68;2;110K0P0H0H0H0H0H0I0H0I302J2O2G2H2G2H2G2H2G2H0--0K0P020I0I0H66070;110K0P0H0H0H0H0H0I0H0I302J2O2G2H2G2H2G2H2G2H0--0K0P020I0I0H66070;OK;64;64;;;;110K0P0H0H0H0H0H0I0H0I;302J2O2G2H2G2H2G2H2G2H;0K0P020I0I0H66070
324;7400000101;12;68;2;110O0L0H0H0H0H0H0I0H0I302N2K2G2H2G2H2G2H2G2H0--0O0L020I0I0H66070;110O0L0H0H0H0H0H0I0H0I302N2K2G2H2G2H2G2H2G2H0--0O0L020I0I0H66070;OK;64;64;;;;110O0L0H0H0H0H0H0I0H0I;302N2K2G2H2G2H2G2H2G2H;0O0L020I0I0H66070
325;1470000101;13;69;3;120I0L0O0H0H0H0H0I0H0I322I2L2O2H2I2H2I2J2H2I0--0I0L0O1G0I0H0I651K;120I0L0O0H0H0H0H0I0H0I322I2L2O2H2I2H2I2J2H2I0--0I0L0O1G0I0H0I651K;OK;65;65;;;;120I0L0O0H0H0H0H0I0H0I;322I2L2O2H2I2H2I2J2H2I;0I0L0O1G0I0H0I651K
326;1560000101;13;69;3;120I0M0N0H0H0H0H0I0H0I322I2M2N2H2I2H2I2J2H2I0--0I0M0N1G0I0H0I651K;120I0M0N0H0H0H0H0I0H0I322I2M2N2H2I2H2I2J2H2I0--0I0M0N1G0I0H0I651K;OK;65;65;;;;120I0M0N0H0H0H0H0I0H0I;322I2M2N2H2I2H2I2J2H2I;0I0M0N1G0I0H0I651K
327;1830000101;13;69;3;120I0P0K0H0H0H0H0I0H0I322I2P2K2H2I2H2I2J2H2I0--0I0P0K1G0I0H0I651K;120I0P0K0H0H0H0H0I0H0I322I2P2K2H2I2H2I2J2H2I0--0I0P0K1G0I0H0I651K;OK;65;65;;;;120I0P0K0H0H0H0H0I0H0I;322I2P2K2H2I2H2I2J2H2I;0I0P0K1G0I0H0I651K
328;1920000101;13;69;3;120I0Q0J0H0H0H0H0I0H0I322I2Q2J2H2I2H2I2J2H2I0--0I0Q0J1G0I0H0I651K;120I0Q0J0H0H0H0H0I0H0I322I2Q2J2H2I2H2I2J2H2I0--0I0Q0J1G0I0H0I651K;OK;65;65;;;;120I0Q0J0H0H0H0H0I0H0I;322I2Q2J2H2I2H2I2J2H2I;0I0Q0J1G0I0H0I651K
329;2EF0G00101;69;69;5;120J12130H140H0H0I0H0I322J32332H342H2I2J2H2I0--0J12130H141E0I0H0I631G0;120J12130H140H0H0I0H0I322J32332H342H2I2J2H2I0--0J12130H141E0I0H0I631G0;OK;70;70;;;;120J12130H140H0H0I0H0I;322J32332H342H2I2J2H2I;0J12130H141E0I0H0I631G0
330;3900000101;13;69;2;120K0Q0H0H0H0H0H0I0H0I322K2Q2H2I2H2I2H2I2H2I0--0K0Q030I0H0I66080;120K0Q0H0H0H0H0H0I0H0I322K2Q2H2I2H2I2H2I2H2I0--0K0Q030I0H0I66080;OK;64;64;;;;120K0Q0H0H0H0H0H0I0H0I;322K2Q2H2I2H2I2H2I2H2I;0K0Q030I0H0I66080
331;4170000101;13;69;3;120L0I0O0H0H0H0H0I0H0I322L2I2O2H2I2H2I2J2H2I0--0L0I0O1G0I0H0I651K;120L0I0O0H0H0H0H0I0H0I322L2I2O2H2I2H2I2J2H2I0--0L0I0O1G0I0H0I651K;OK;65;65;;;;120L0I0O0H0H0H0H0I0H0I;322L2I2O2H2I2H2I2J2H2I;0L0I0O1G0I0H0I651K
332;4350000101;13;69;3;120L0K0M0H0H0H0H0I0H0I322L2K2M2H2I2H2I2J2H2I0--0L0K0M1G0I0H0I651K;120L0K0M0H0H0H0H0I0H0I322L2K2M2H2I2H2I2J2H2I0--0L0K0M1G0I0H0I651K;OK;65;65;;;;120L0K0M0H0H0H0H0I0H0I;322L2K2M2H2I2H2I2J2H2I;0L0K0M1G0I0H0I651K
333;4E7P400101;69;69;5;120L120O1D0L0H0H0I0H0I322L322O3D2L2H2I2J2H2I0--0L120O1D0L1E0I0H0I631G0;120L120O1D0L0H0H0I0H0I322L322O3D2L2H2I2J2H2I0--0L120O1D0L1E0I0H0I631G0;OK;70;70;;;;120L120O1D0L0H0H0I0H0I;322L322O3D2L2H2I2J2H2I;0L120O1D0L1E0I0H0I631G0
334;1390000101;14;70;3;130I0K0Q0H0H0H0H0I0H0I342J2L2R2I2J2I2J2K2I2J0--0I0K0Q1H0I0I0H651L;130I0K0Q0H0H0H0H0I0H0I342J2L2R2I2J2I2J2K2I2J0--0I0K0Q1H0I0I0H651L;OK;65;65;;;;130I0K0Q0H0H0H0H0I0H0I;342J2L2R2I2J2I2J2K2I2J;0I0K0Q1H0I0I0H651L
335;1480000101;14;70;3;130I0L0P0H0H0H0H0I0H0I342J2M2Q2I2J2I2J2K2I2J0--0I0L0P1H0I0I0H651L;130I0L0P0H0H0H0H0I0H0I342J2M2Q2I2J2I2J2K2I2J0--0I0L0P1H0I0I0H651L;OK;65;65;;;;130I0L0P0H0H0H0H0I0H0I;342J2M2Q2I2J2I2J2K2I2J;0I0L0P1H0I0I0H651L
336;1570000101;14;70;3;130I0M0O0H0H0H0H0I0H0I342J2N2P2I2J2I2J2K2I2J0--0I0M0O1H0I0I0H651L;130I0M0O0H0H0H0H0I0H0I342J2N2P2I2J2I2J2K2I2J0--0I0M0O1H0I0I0H651L;OK;65;65;;;;130I0M0O0H0H0H0H0I0H0I;342J2N2P2I2J2I2J2K2I2J;0I0M0O1H0I0I0H651L
337;1660000101;14;70;3;130I0N0N0H0H0H0H0I0H0I342J2O2P2I2J2I2J2K2I2J0--0I0N0N1H0I0I0H651L;130I0N0N0H0H0H0H0I0H0I342J2O2P2I2J2I2J2K2I2J0--0I0N0N1H0I0I0H651L;OK;65;65;;;;130I0N0N0H0H0H0H0I0H0I;342J2O2P2I2J2I2J2K2I2J;0I0N0N1H0I0I0H651L
